SECTION ID,HIGHWAY,SECTION,SECTION LENGTH,SECTION DESCRIPTION,Date,DESCRIPTION,GROUP,TYPE,COUNTY,PTRUCKS,ADT,AADT,DIRECTION,85PCT,PRIORITY_POINTS
12041,12,41,11.58,SEFFERN LAKE RD TO CHESTER GRANT RD,01/01/2022,PERMANENT COUNTER (CHESTER GRANT),B,VC,LUN,9,,2170,,102,
12041,12,41,11.58,SEFFERN LAKE RD TO CHESTER GRANT RD,01/01/2021,PERMANENT COUNTER (CHESTER GRANT),B,VC,LUN,10,,2090,,102,
12041,12,41,11.58,SEFFERN LAKE RD TO CHESTER GRANT RD,01/01/2020,PERMANENT COUNTER (CHESTER GRANT),B,VC,LUN,8,,1895,,102,
12041,12,41,11.58,SEFFERN LAKE RD TO CHESTER GRANT RD,01/01/2019,PERMANENT COUNTER (CHESTER GRANT),B,VC,LUN,8,,2000,,102,
12041,12,41,11.58,SEFFERN LAKE RD TO CHESTER GRANT RD,01/01/2018,PERMANENT COUNTER (CHESTER GRANT),B,VC,LUN,8,,2000,,102,
12041,12,41,11.58,SEFFERN LAKE RD TO CHESTER GRANT RD,01/01/2017,PERMANENT COUNTER (CHESTER GRANT),B,VC,LUN,8,,1990,,102,
12041,12,41,11.58,SEFFERN LAKE RD TO CHESTER GRANT RD,01/01/2016,PERMANENT COUNTER (CHESTER GRANT),B,VC,LUN,7,,1910,,103,
12041,12,41,11.58,SEFFERN LAKE RD TO CHESTER GRANT RD,01/01/2015,PERMANENT COUNTER (CHESTER GRANT),B,VC,LUN,7,,1830,,102,
12041,12,41,11.58,SEFFERN LAKE RD TO CHESTER GRANT RD,01/01/2014,PERMANENT COUNTER (CHESTER GRANT),B,VC,LUN,7,,1900,,101,
12041,12,41,11.58,SEFFERN LAKE RD TO CHESTER GRANT RD,01/01/2013,PERMANENT COUNTER (CHESTER GRANT),B,VC,LUN,8,,1900,,,
12041,12,41,11.58,SEFFERN LAKE RD TO CHESTER GRANT RD,01/01/2012,PERMANENT COUNTER (CHESTER GRANT),B,VC,LUN,9,,2120,,101,
12041,12,41,11.58,SEFFERN LAKE RD TO CHESTER GRANT RD,01/01/2011,PERMANENT COUNTER (CHESTER GRANT),B,VC,LUN,8,,1850,,102,
12041,12,41,11.58,SEFFERN LAKE RD TO CHESTER GRANT RD,01/01/2010,PERMANENT COUNTER (CHESTER GRANT),B,VC,LUN,8,,1840,,,
12041,12,41,11.58,SEFFERN LAKE RD TO CHESTER GRANT RD,01/01/2009,PERMANENT COUNTER (CHESTER GRANT),B,VC,LUN,8,,1810,,,
12041,12,41,11.58,SEFFERN LAKE RD TO CHESTER GRANT RD,01/01/2008,PERMANENT COUNTER (CHESTER GRANT),B,VC,LUN,9,,1500,,,
12041,12,41,11.58,SEFFERN LAKE RD TO CHESTER GRANT RD,01/01/2007,PERMANENT COUNTER (CHESTER GRANT),B,VC,LUN,8,,1690,,,
12041,12,41,11.58,SEFFERN LAKE RD TO CHESTER GRANT RD,01/01/2006,PERMANENT COUNTER (CHESTER GRANT),B,VC,LUN,9,,1520,,,
12041,12,41,11.58,SEFFERN LAKE RD TO CHESTER GRANT RD,01/01/2005,PERMANENT COUNTER (CHESTER GRANT),B,VC,LUN,9,,1520,,,
12043,12,43,4.31,CHESTER GRANT RD TO HWY 103 (EXIT 9),06/22/2021,0.5 KM NORTH OF HWY 103 INTER/C,B,TC,LUN,,3723,3350,,,
12043,12,43,4.31,CHESTER GRANT RD TO HWY 103 (EXIT 9),07/21/2018,0.5 KM NORTH OF HWY 103 INTER/C,B,TC,LUN,,3896,3150,,,
12043,12,43,4.31,CHESTER GRANT RD TO HWY 103 (EXIT 9),07/21/2015,0.5 KM NORTH OF HWY 103 INTER/C,B,TC,LUN,,3373,2830,,,
12043,12,43,4.31,CHESTER GRANT RD TO HWY 103 (EXIT 9),08/14/2012,0.5 KM NORTH OF HWY 103 INTER/C (SB),B,VC,LUN,10,1612,1290,S,,
12043,12,43,4.31,CHESTER GRANT RD TO HWY 103 (EXIT 9),08/14/2012,0.5 KM NORTH OF HWY 103 INTER/C (NB),B,VC,LUN,6,1610,1280,N,,
12043,12,43,4.31,CHESTER GRANT RD TO HWY 103 (EXIT 9),09/21/2009,0.5 KM NORTH OF HWY 103 INTER/C,B,TC,LUN,,3137,2890,,,
12043,12,43,4.31,CHESTER GRANT RD TO HWY 103 (EXIT 9),09/14/2009,0.5 KM NORTH OF HWY 103 INTER/C,B,TC,LUN,,3517,3270,,,
12043,12,43,4.31,CHESTER GRANT RD TO HWY 103 (EXIT 9),06/06/2006,0.5 KM NORTH OF HWY 103 INTER/C,B,TC,LUN,,2850,2710,,,
12045,12,45,1.27,HWY 103 (EXIT 9) TO TK 3 (CHESTER BASIN),06/22/2021,JUST SOUTH OF HWY 103 INTER/C,B,TC,LUN,,3853,3470,,,
12045,12,45,1.27,HWY 103 (EXIT 9) TO TK 3 (CHESTER BASIN),10/22/2018,JUST SOUTH OF HWY 103 INTER/C (NB),B,VC,LUN,5,1652,1580,N,,
12045,12,45,1.27,HWY 103 (EXIT 9) TO TK 3 (CHESTER BASIN),10/22/2018,JUST SOUTH OF HWY 103 INTER/C (SB),B,VC,LUN,9,1546,1480,S,,
12045,12,45,1.27,HWY 103 (EXIT 9) TO TK 3 (CHESTER BASIN),07/21/2015,JUST SOUTH OF HWY 103 INTER/C,B,TC,LUN,,3574,3000,,,
12045,12,45,1.27,HWY 103 (EXIT 9) TO TK 3 (CHESTER BASIN),08/14/2012,JUST SOUTH OF HWY 103 INTER/C,B,TC,LUN,,3685,2940,,,
12045,12,45,1.27,HWY 103 (EXIT 9) TO TK 3 (CHESTER BASIN),07/29/2010,TK 12 AT CORN HILL RD & CROFT (CHESTER BASIN),,SA,LUN,,,,,,7
12045,12,45,1.27,HWY 103 (EXIT 9) TO TK 3 (CHESTER BASIN),09/14/2009,JUST SOUTH OF HWY 103 INTER/C,B,TC,LUN,,3486,3240,,,
12045,12,45,1.27,HWY 103 (EXIT 9) TO TK 3 (CHESTER BASIN),06/06/2006,JUST SOUTH OF HWY 103 INTER/C,B,TC,LUN,,3450,3280,,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),10/17/2023,JUST WEST OF TK 2 (MILFORD),C,TC,HAN,,4531,4130,,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),06/03/2021,JUST WEST OF TK 2 (MILFORD),C,TC,HAN,,4738,4440,,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),10/28/2020,JUST WEST OF TK 2 (MILFORD),C,TC,HAN,,4508,4660,,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),07/10/2019,JUST WEST OF TK 2 (MILFORD),C,TC,HAN,,4887,3760,,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),06/15/2017,JUST WEST OF TK 2 (MILFORD) (EB),C,VC,HAN,8,2398,2240,E,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),06/15/2017,JUST WEST OF TK 2 (MILFORD) (WB),C,VC,HAN,8,2100,1960,W,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),07/19/2016,JUST WEST OF TK 2 (MILFORD),C,TC,HAN,,4116,3130,,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),06/25/2015,JUST WEST OF TK 2 (MILFORD),C,TC,HAN,,4033,3320,,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),09/11/2013,JUST WEST OF TK 2 (MILFORD),C,TC,HAN,,3832,3390,,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),10/15/2012,JUST WEST OF TK 2 (MILFORD) (EB),C,VC,HAN,,1934,1780,E,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),10/15/2012,JUST WEST OF TK 2 (MILFORD) (WB),C,VC,HAN,,1734,1590,W,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),09/15/2011,JUST WEST OF TK 2 (MILFORD),C,TC,HAN,,4142,3790,,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),10/01/2009,JUST WEST OF TK 2 (MILFORD),C,TC,HAN,,3963,3540,,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),11/12/2008,JUST WEST OF TK 2 (MILFORD) (EB),C,VC,HAN,8,1901,2150,E,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),11/12/2008,JUST WEST OF TK 2 (MILFORD) (WB),C,VC,HAN,9,1719,1940,W,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),08/09/2007,JUST WEST OF TK 2 (MILFORD),C,TC,HAN,,4197,3040,,,
14005,14,5,0.82,TK 2 (MILFORD STATION) TO HWY 102 (MILFORD STATION),10/19/2006,JUST WEST OF TK 2 (TOP OF CREST),C,VC,HAN,12,3737,3550,,78,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),10/05/2023,JUST WEST OF HWY 102 (WB),C,VC,HAN,13,1004,920,W,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),10/05/2023,JUST WEST OF HWY 102 (EB),C,VC,HAN,15,1006,920,E,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),06/27/2022,JUST WEST OF HWY 102 INTER/C,C,TC,HAN,,2237,1800,,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),06/03/2021,JUST WEST OF HWY 102 INTER/C,C,TC,HAN,,2368,2220,,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),10/28/2020,JUST WEST OF HWY 102 INTER/C,C,TC,HAN,,2082,2150,,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),09/25/2019,JUST WEST OF HWY 102 INTER/C (EB),C,VC,HAN,14,1054,940,E,79,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),09/25/2019,JUST WEST OF HWY 102 INTER/C (WB),C,VC,HAN,13,1052,940,W,77,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),06/15/2017,JUST WEST OF HWY 102 INTER/C (WB),C,VC,HAN,15,1037,970,W,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),06/15/2017,JUST WEST OF HWY 102 INTER/C (EB),C,VC,HAN,15,1050,980,E,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),07/19/2016,JUST WEST OF HWY 102 INTER/C,C,TC,HAN,,2504,1910,,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),06/25/2015,JUST WEST OF HWY 102 INTER/C,C,TC,HAN,,2402,1980,,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),09/11/2013,JUST WEST OF HWY 102 INTER/C,C,TC,HAN,,2214,1960,,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),10/15/2012,JUST WEST OF HWY 102 INTER/C,C,TC,HAN,,2067,1900,,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),09/15/2011,JUST WEST OF HWY 102 INTER/C (EB),C,VC,HAN,16,905,828,E,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),09/15/2011,JUST WEST OF HWY 102 INTER/C (WB),C,VC,HAN,17,963,881,W,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),10/01/2009,JUST WEST OF HWY 102 INTER/C,C,TC,HAN,,2305,2060,,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),11/19/2008,JUST WEST OF HWY 102 INTER/C,C,TC,HAN,,2055,2320,,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),08/02/2007,JUST WEST OF HWY 102 INTER/C (WB),C,VC,HAN,14,1119,810,W,,
14010,14,10,9.71,HWY 102 (MILFORD STATION) TO RTE 214 (NINE MILE RIVER),08/02/2007,JUST WEST OF HWY 102 INTER/C (EB),C,VC,HAN,15,1123,810,E,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,07/13/2022,1.5 KM WEST OF NINE MILE RIVER,C,TC,HAN,,4073,3040,,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,10/25/2021,1.5 KM WEST OF NINE MILE RIVER,C,TC,HAN,,3450,3570,,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,11/30/2020,1.5 KM WEST OF NINE MILE RIVER,C,TC,HAN,,2988,3530,,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,09/25/2019,1.5 KM WEST OF NINE MILE RIVER (WB),C,VC,HAN,9,1853,1650,W,81,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,09/25/2019,1.5 KM WEST OF NINE MILE RIVER (EB),C,VC,HAN,9,1846,1650,E,86,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,07/17/2019,100 M EAST OF RTE 202 (WB),C,VC,HAN,10,719,540,W,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,07/17/2019,100 M EAST OF RTE 202 (EB),C,VC,HAN,11,734,550,E,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,06/29/2017,1.5 KM WEST OF NINE MILE RIVER,C,TC,HAN,,4148,3490,,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,08/15/2016,1.5 KM WEST OF NINE MILE RIVER (EB),C,VC,HAN,8,1981,1490,E,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,08/15/2016,1.5 KM WEST OF NINE MILE RIVER (WB),C,VC,HAN,7,1995,1500,W,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,05/12/2016,1.5 KM WEST OF NINE MILE RIVER,C,TC,HAN,,4124,4060,,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,07/08/2015,1.5 KM WEST OF NINE MILE RIVER (EB),C,VC,HAN,8,1995,1550,E,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,07/08/2015,1.5 KM WEST OF NINE MILE RIVER (WB),C,VC,HAN,9,1863,1440,W,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,09/11/2013,1.5 KM WEST OF NINE MILE RIVER,C,TC,HAN,,3939,3480,,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,10/15/2012,1.5 KM WEST OF NINE MILE RIVER,C,TC,HAN,,3618,3330,,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,09/22/2011,1.5 KM WEST OF NINE MILE RIVER,C,TC,HAN,,3934,3550,,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,10/01/2009,1.5 KM WEST OF NINE MILE RIVER (WB),C,VC,HAN,10,1679,1500,W,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,10/01/2009,1.5 KM WEST OF NINE MILE RIVER (EB),C,VC,HAN,10,1719,1540,E,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,11/12/2008,1.5 KM WEST OF NINE MILE RIVER,C,TC,HAN,,3232,3660,,,
14020,14,20,11.84,RTE 214 (NINE MILE RIVER) TO INDIAN RD,08/02/2007,1.5 KM WEST OF NINE MILE RIVER,C,TC,HAN,,4105,2960,,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),08/22/2022,1 KM WEST OF CHEESE FACTORY CORNER,C,TC,HAN,,2238,1660,,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),10/25/2021,1 KM WEST OF CHEESE FACTORY CORNER,C,TC,HAN,,1765,1830,,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),11/30/2020,1 KM WEST OF CHEESE FACTORY CORNER,C,TC,HAN,,1561,1840,,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),09/25/2019,1 KM WEST OF CHEESE FACTORY CORNER (WB),C,VC,HAN,13,974,870,W,92,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),09/25/2019,1 KM WEST OF CHEESE FACTORY CORNER (EB),C,VC,HAN,12,970,870,E,88,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),07/17/2019,100 M WEST OF RTE 202 (WB),C,VC,HAN,9,745,560,W,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),07/17/2019,100 M WEST OF RTE 202 (EB),C,VC,HAN,10,756,570,E,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),06/29/2017,1 KM WEST OF CHEESE FACTORY CORNER,C,TC,HAN,,2136,1800,,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),05/12/2016,1 KM WEST OF CHEESE FACTORY CORNER (EB),C,VC,HAN,12,887,870,E,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),05/12/2016,1 KM WEST OF CHEESE FACTORY CORNER (WB),C,VC,HAN,12,880,870,W,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),07/02/2015,1 KM WEST OF CHEESE FACTORY CORNER,C,TC,HAN,,2371,1970,,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),09/11/2013,1 KM WEST OF CHEESE FACTORY CORNER,C,TC,HAN,,2000,1770,,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),10/15/2012,1 KM WEST OF CHEESE FACTORY CORNER,C,TC,HAN,,1793,1650,,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),09/15/2011,1 KM WEST OF CHEESE FACTORY CORNER,C,TC,HAN,,2100,1920,,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),10/01/2009,1 KM WEST OF CHEESE FACTORY CORNER (EB),C,VC,HAN,12,890,790,E,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),10/01/2009,1 KM WEST OF CHEESE FACTORY CORNER (WB),C,VC,HAN,12,875,780,W,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),11/12/2008,1 KM EAST OF CHEESE FACTORY CORNER,C,TC,HAN,,1601,1810,,,
14025,14,25,5.18,INDIAN RD TO RTE 354 (UPPER RAWDON),08/02/2007,1 KM WEST OF CHEESE FACTORY CORNER,C,TC,HAN,,2375,1720,,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),10/23/2023,1 KM EAST OF RAWDON GOLD MINES,C,TC,HAN,,2161,2120,,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),08/22/2022,1 KM EAST OF RAWDON GOLD MINES,C,TC,HAN,,2150,1600,,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),11/30/2020,1 KM EAST OF RAWDON GOLD MINES,C,TC,HAN,,1532,1810,,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),07/17/2019,1 KM EAST OF RAWDON GOLD MINES,C,TC,HAN,,2234,1680,,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),06/29/2017,1 KM EAST OF RAWDON GOLD MINES (EB),C,VC,HAN,10,986,830,E,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),06/29/2017,1 KM EAST OF RAWDON GOLD MINES (WB),C,VC,HAN,8,950,800,W,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),05/12/2016,1 KM EAST OF RAWDON GOLD MINES,C,TC,HAN,,1535,1510,,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),06/25/2015,1 KM EAST OF RAWDON GOLD MINES,C,TC,HAN,,2308,1900,,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),09/18/2013,1 KM EAST OF RAWDON GOLD MINES,C,TC,HAN,,2140,1940,,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),10/15/2012,1 KM EAST OF RAWDON GOLD MINES (WB),C,VC,HAN,11,856,790,W,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),10/15/2012,1 KM EAST OF RAWDON GOLD MINES (EB),C,VC,HAN,12,860,790,E,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),09/15/2011,1 KM EAST OF RAWDON GOLD MINES,C,TC,HAN,,2227,2040,,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),10/01/2009,1 KM EAST OF RAWDON GOLD MINES,C,TC,HAN,,2027,1810,,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),11/12/2008,1 KM EAST OF RAWDON GOLD MINES (WB),C,VC,HAN,8,787,890,W,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),11/12/2008,1 KM EAST OF RAWDON GOLD MINES (EB),C,VC,HAN,9,787,890,E,,
14030,14,30,12.35,RTE 354 (UPPER RAWDON) TO RTE 202 (RAWDON),07/26/2007,1 KM EAST OF RAWDON GOLD MINES,C,TC,HAN,,2587,1990,,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),10/23/2023,JUST EAST OF WOODVILLE,C,TC,HAN,,1574,1550,,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),11/09/2022,JUST EAST OF WOODVILLE,C,TC,HAN,,1263,1390,,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),11/30/2020,JUST EAST OF WOODVILLE,C,TC,HAN,,1034,1220,,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),07/17/2019,JUST EAST OF WOODVILLE,C,TC,HAN,,1631,1230,,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),10/29/2018,JUST EAST OF WOODVILLE,C,TC,HAN,,1265,1290,,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),06/29/2017,JUST EAST OF WOODVILLE,C,TC,HAN,,1565,1320,,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),05/12/2016,JUST EAST OF WOODVILLE,C,TC,HAN,,1280,1260,,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),06/25/2015,JUST EAST OF WOODVILLE (WB),C,VC,HAN,15,569,470,W,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),06/25/2015,JUST EAST OF WOODVILLE (EB),C,VC,HAN,15,638,530,E,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),09/09/2013,JUST EAST OF WOODVILLE,C,TC,HAN,,1480,1310,,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),10/15/2012,JUST EAST OF WOODVILLE,C,TC,HAN,,1297,1190,,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),09/15/2011,JUST EAST OF WOODVILLE,C,TC,HAN,,1632,1490,,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),10/01/2009,JUST EAST OF WOODVILLE (WB),C,VC,HAN,12,675,600,W,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),10/01/2009,JUST EAST OF WOODVILLE (EB),C,VC,HAN,12,654,580,E,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),11/12/2008,JUST EAST OF WOODVILLE,C,TC,HAN,,1162,1310,,,
14040,14,40,12.05,RTE 202 (RAWDON) TO ASHDALE RD (MACKAY SECTION),07/26/2007,JUST EAST OF WOODVILLE,C,TC,HAN,,1695,1300,,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),10/23/2023,1 KM EAST OF RTE 215,C,TC,HAN,,2624,2580,,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),11/09/2022,1 KM EAST OF RTE 215,C,TC,HAN,,2170,2390,,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),10/21/2021,1 KM EAST OF RTE 215,C,TC,HAN,,2245,2180,,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),11/30/2020,1 KM EAST OF RTE 215,C,TC,HAN,,1996,2360,,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),07/24/2019,1 KM EAST OF RTE 215,C,TC,HAN,,2725,2020,,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),07/17/2019,2 KM EAST OF RTE 215 (WB),C,VC,HAN,7,1131,850,W,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),07/17/2019,2 KM EAST OF RTE 215 (EB),C,VC,HAN,7,1135,850,E,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),10/29/2018,1 KM EAST OF RTE 215,C,TC,HAN,,2173,2210,,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),06/29/2017,1 KM EAST OF RTE 215,C,TC,HAN,,2686,2260,,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),08/15/2016,1 KM EAST OF RTE 215 (WB),C,VC,HAN,8,1206,910,W,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),08/15/2016,1 KM EAST OF RTE 215 (EB),C,VC,HAN,9,1225,920,E,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),05/12/2016,1 KM EAST OF RTE 215,C,TC,HAN,,2408,2370,,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),07/08/2015,1 KM EAST OF RTE 215 (WB),C,VC,HAN,10,1201,930,W,,
14045,14,45,4.06,ASHDALE RD (MACKAY SECTION) TO RTE 215 (BROOKLYN),07/08/2015,1 KM EAST OF RTE 215 (EB),C,VC,HAN,11,1205,930,E,,
